##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000475195.1	PRJNA251515	SAMN00100712	AWGM00000000.1	representative genome	121845	121845	Diaphorina citri	na	na	latest	Scaffold	Major	Full	2013/10/22	Diaci psyllid genome assembly version 1.1	International Psyllid Genome Consortium	GCA_000475195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/195/GCF_000475195.1_Diaci_psyllid_genome_assembly_version_1.1	genome length too large	na	na	haploid	invertebrate	485705082	466369913	38.000000	0	161988	176470	NCBI RefSeq	NCBI Diaphorina citri Annotation Release 102	2018/10/15	26710	20082	6117	na
GCF_024139115.2	PRJNA999380	SAMN29135731	JAMXBT000000000.2	representative genome	124917	124917	Armigeres subalbatus	na	Guangzhou_Male	latest	Chromosome	Major	Full	2023/12/29	GZ_Asu_2	Southern medical university	GCA_024139115.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/115/GCF_024139115.2_GZ_Asu_2	na	na	na	haploid	invertebrate	1335741332	1335566256	40.500000	3	2078	2078	NCBI RefSeq	GCF_024139115.2-RS_2024_02	2024/02/01	26462	19040	6070	na
GCF_025231255.1	PRJNA325502	SAMN29718609	JANEAA000000000.1	representative genome	125945	125945	Drosophila biarmipes	strain=raj3	na	latest	Chromosome	Major	Full	2022/09/16	RU_DBia_V1.1	The Rockefeller University	GCA_025231255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/231/255/GCF_025231255.1_RU_DBia_V1.1	na	na	na	haploid	invertebrate	193597863	193597863	41.500000	6	51	51	NCBI RefSeq	NCBI Drosophila biarmipes Annotation Release 103	2022/09/28	17058	14472	2213	na
GCF_016746245.2	PRJNA702481	SAMN15573959	JAECZZ000000000.2	representative genome	129105	129105	Drosophila santomea	strain=STO CAGO 1482	na	latest	Chromosome	Major	Full	2021/07/30	Prin_Dsan_1.1	Princeton University	GCA_016746245.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/245/GCF_016746245.2_Prin_Dsan_1.1	na	na	na	haploid	invertebrate	146800522	146799128	42.500000	6	104	104	NCBI RefSeq	NCBI Drosophila santomea Annotation Release 101	2021/09/24	15485	14138	1157	na
GCF_026571515.1	PRJNA1033681	SAMN26011397	JAKTTH000000000.1	representative genome	129788	129788	Ruditapes philippinarum	na	M1	latest	Contig	Major	Full	2022/12/01	ASM2657151v2	University of Bologna	GCA_026571515.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/571/515/GCF_026571515.1_ASM2657151v2	na	na	na	haploid	invertebrate	1408116862	1408116862	32.000000	0	15873	15873	NCBI RefSeq	GCF_026571515.1-RS_2023_10	2023/10/30	48037	40909	6516	na
GCF_000188095.3	PRJNA70395	SAMN02953787	AEQM00000000.2	representative genome	132113	132113	Bombus impatiens	na	North American commercial source	latest	Scaffold	Minor	Full	2011/09/22	BIMP_2.2	Biotechnology Center, University of Illinois (BCUI)	GCA_000188095.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/095/GCF_000188095.3_BIMP_2.2	na	na	na	haploid	invertebrate	246856484	241984753	38.000000	0	5460	16060	NCBI RefSeq	NCBI Bombus impatiens Annotation Release 103	2020/04/07	13161	10632	2293	25908251
GCF_023614345.1	PRJNA877624	SAMN27609877	JALSES000000000.1	representative genome	133065	133065	Adelges cooleyi	na	19-005CV	latest	Scaffold	Major	Full	2022/05/31	UGA_ACOO_1.1	University of Georgia	GCA_023614345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/614/345/GCF_023614345.1_UGA_ACOO_1.1	na	na	na	haploid	invertebrate	270197466	270185304	31.500000	0	840	840	NCBI RefSeq	NCBI Adelges cooleyi Annotation Release 100	2022/09/07	15325	13556	1544	na
GCF_001949145.1	PRJNA397419	SAMD00054104	BDGF00000000.1	representative genome	133434	133434	Acanthaster planci	na	na	latest	Scaffold	Major	Full	2016/12/20	OKI-Apl_1.0	Okinawa Institute of Science and Technology	GCA_001949145.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/949/145/GCF_001949145.1_OKI-Apl_1.0	na	na	na	haploid	invertebrate	383843944	373974631	41.500000	0	1765	18088	NCBI RefSeq	NCBI Acanthaster planci Annotation Release 100	2017/08/07	18281	16481	1756	16438737
GCF_000697945.3	PRJNA480452	SAMN02303501	JMDY00000000.3	representative genome	133901	133901	Frankliniella occidentalis	na	FOCC.00	latest	Scaffold	Major	Full	2019/11/12	Focc_3.1	The i5k Initiative	GCA_000697945.5	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/945/GCF_000697945.3_Focc_3.1	na	na	na	haploid	invertebrate	405722110	256577026	51.000000	0	6168	74787	NCBI RefSeq	NCBI Frankliniella occidentalis Annotation Release 101	2022/11/18	17997	16516	1452	22750320;33070780
GCF_000696155.1	PRJNA396924	SAMN02146280	AUST00000000.1	representative genome	136037	136037	Zootermopsis nevadensis	na	na	latest	Scaffold	Major	Full	2014/07/22	ZooNev1.0	BGI	GCA_000696155.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/155/GCF_000696155.1_ZooNev1.0	na	na	na	haploid	invertebrate	485009472	464258473	38.000000	0	31662	64771	NCBI RefSeq	NCBI Zootermopsis nevadensis Annotation Release 100	2017/08/03	15142	12381	2735	24845553;25010077
GCF_943734705.1	PRJNA933203	SAMEA12928213	CALSDV000000000.2	representative genome	139045	139045	Anopheles coustani	na	na	latest	Chromosome	Major	Full	2023/04/08	idAnoCousDA_361_x.2	WELLCOME SANGER INSTITUTE	GCA_943734705.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/705/GCF_943734705.1_idAnoCousDA_361_x.2	na	na	na	haploid	invertebrate	269983652	269970552	44.000000	3	419	419	NCBI RefSeq	GCF_943734705.1-RS_2023_07	2023/07/18	14493	12032	2240	na
GCF_943735745.2	PRJNA933197	SAMEA12928208	CALSEL000000000.2	representative genome	139047	139047	Anopheles bellator	na	na	latest	Chromosome	Major	Full	2023/04/08	idAnoBellAS_SP24_06.2	WELLCOME SANGER INSTITUTE	GCA_943735745.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/735/745/GCF_943735745.2_idAnoBellAS_SP24_06.2	na	na	na	haploid	invertebrate	169575294	166029201	49.000000	3	2985	2985	NCBI RefSeq	GCF_943735745.2-RS_2023_07	2023/07/14	11682	11226	422	27146682
GCF_019202785.1	PRJNA822080	SAMN17293200	JAGKSU000000000.1	representative genome	139456	139456	Penaeus chinensis	breed=Huanghai No. 1	na	latest	Chromosome	Major	Full	2021/07/13	ASM1920278v2	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	GCA_019202785.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/202/785/GCF_019202785.1_ASM1920278v2	na	na	na	haploid	invertebrate	1466063637	1465265437	37.500000	43	1060	1060	NCBI RefSeq	NCBI Penaeus chinensis Annotation Release 100	2022/04/05	23929	20076	3508	17890021
GCF_002237135.1	PRJNA682940	SAMN07271145	NLCU00000000.2	representative genome	139649	139649	Teleopsis dalmanni	na	2A	latest	Chromosome	Major	Full	2020/11/06	ASM223713v2	University of Maryland	GCA_002237135.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/135/GCF_002237135.1_ASM223713v2	na	na	na	haploid	invertebrate	623660103	621290083	30.000000	3	19962	25367	NCBI RefSeq	NCBI Teleopsis dalmanni Annotation Release 100	2020/12/07	28488	25647	2372	na
GCF_001186385.1	PRJNA310344	SAMN02693874	JOTR00000000.1	representative genome	143948	143948	Diuraphis noxia	strain=RWA2	na	latest	Scaffold	Major	Full	2015/07/23	Dnoxia_1.0	USDA-ARS, Stillwater, Oklahoma	GCA_001186385.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/385/GCF_001186385.1_Dnoxia_1.0	na	na	na	haploid	invertebrate	395057805	296525033	29.000000	0	5636	5636	NCBI RefSeq	NCBI Diuraphis noxia Annotation Release 100	2016/02/01	13004	12390	320	24095774;26044338
GCF_003268045.1	PRJNA479456	SAMN09230380	QGMW00000000.1	representative genome	143950	143950	Sipha flava	na	LNK	latest	Scaffold	Major	Full	2018/06/26	YSA_version1	USDA-ARS Center for Grain and Animal Health Research	GCA_003268045.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/045/GCF_003268045.1_YSA_version1	na	na	na	haploid	invertebrate	353179758	347913480	30.000000	0	1923	1923	NCBI RefSeq	NCBI Sipha flava Annotation Release 100	2018/07/05	15476	13575	976	na
GCF_000220905.1	PRJNA87021	SAMN02953795	AFJA00000000.1	representative genome	143995	143995	Megachile rotundata	na	na	latest	Scaffold	Major	Full	2011/07/19	MROT_1.0	University of Maryland	GCA_000220905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/905/GCF_000220905.1_MROT_1.0	na	na	na	haploid	invertebrate	272660569	265916502	36.500000	0	6266	16706	NCBI RefSeq	NCBI Megachile rotundata Annotation Release 101	2015/04/06	11705	10788	901	na
GCF_000187915.1	PRJNA276107	SAMN02953770	ADIH00000000.1	representative genome	144034	144034	Pogonomyrmex barbatus	na	na	latest	Scaffold	Major	Full	2011/02/04	Pbar_UMD_V03	The Ant Genomics Consortium	GCA_000187915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/915/GCF_000187915.1_Pbar_UMD_V03	na	na	na	haploid	invertebrate	235645958	220070452	36.500000	0	4645	33562	NCBI RefSeq	NCBI Pogonomyrmex barbatus Annotation Release 101	2018/05/24	12761	11348	1213	21282651
GCF_004324835.1	PRJNA529494	SAMN10516674	RSEI00000000.1	representative genome	151771	151771	Dendronephthya gigantea	na	DGI-Jeju-01	latest	Contig	Major	Full	2019/03/04	DenGig_1.0	Ulsan National Institute of Science and Technology	GCA_004324835.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/324/835/GCF_004324835.1_DenGig_1.0	na	na	na	haploid	invertebrate	286131786	286131786	37.000000	0	1320	1320	NCBI RefSeq	NCBI Dendronephthya gigantea Annotation Release 100	2019/03/27	29721	22045	6393	30825304
GCF_001652005.2	PRJNA340002	SAMN04252592	LSNX00000000.1	representative genome	156304	156304	Ceratina calcarata	na	Rehan_Ccalc_2016	latest	Scaffold	Minor	Full	2016/05/25	ASM165200v1	University of New Hampshire	GCA_001652005.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/005/GCF_001652005.2_ASM165200v1	na	na	na	haploid	invertebrate	198802613	182960086	41.000000	0	48691	48691	NCBI RefSeq	NCBI Ceratina calcarata Annotation Release 101	2018/10/17	12281	11173	1011	na
GCF_002217175.1	PRJNA397071	SAMN04196550	LNIX00000000.1	representative genome	158441	158441	Folsomia candida	strain=VU population	na	latest	Scaffold	Major	Full	2017/07/12	ASM221717v1	VU Amsterdam	GCA_002217175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/217/175/GCF_002217175.1_ASM221717v1	na	na	na	haploid	invertebrate	221702752	221452096	37.500000	0	162	162	NCBI RefSeq	NCBI Folsomia candida Annotation Release 101	2020/08/10	27231	24221	2927	na
GCF_012932325.1	PRJNA632616	SAMN14133010	JABBCG000000000.1	representative genome	161013	161013	Thrips palmi	na	BJ-2018	latest	Scaffold	Major	Full	2020/04/29	TpBJ-2018v1	Beijing Academy of Agriculture and Forestry Sciences	GCA_012932325.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/932/325/GCF_012932325.1_TpBJ-2018v1	na	na	na	haploid	invertebrate	237830083	237137083	54.000000	0	16	16	NCBI RefSeq	NCBI Thrips palmi Annotation Release 100	2020/05/13	15695	14332	1287	30379813;32421889
GCF_000648695.1	PRJNA419349	SAMN02628949	JHOM00000000.2	representative genome	166361	166361	Onthophagus taurus	breed=undomesticated insect	na	latest	Scaffold	Major	Full	2017/10/31	Otau_2.0	The i5k Initiative	GCA_000648695.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/695/GCF_000648695.1_Otau_2.0	na	na	na	haploid	invertebrate	267079363	261534774	33.000000	0	5821	10620	NCBI RefSeq	NCBI Onthophagus taurus Annotation Release 100	2017/11/21	16538	14537	1861	na
GCF_905147045.1	PRJNA874736	SAMEA7523149	CAJHUF000000000.1	representative genome	171585	171585	Nymphalis io	na	na	latest	Chromosome	Major	Full	2021/01/28	ilAglIoxx1.1	Wellcome Sanger Institute	GCA_905147045.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/045/GCF_905147045.1_ilAglIoxx1.1	na	na	na	haploid	invertebrate	384156914	384154499	33.500000	31	41	41	NCBI RefSeq	NCBI Nymphalis io Annotation Release 100	2022/08/29	13823	12136	1454	na
GCF_905220365.1	PRJNA791607	SAMEA7523147	CAJMZP000000000.1	representative genome	171605	171605	Vanessa cardui	na	na	latest	Chromosome	Major	Full	2021/02/16	ilVanCard2.1	WELLCOME SANGER INSTITUTE	GCA_905220365.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/220/365/GCF_905220365.1_ilVanCard2.1	na	na	na	haploid	invertebrate	424798336	424772036	33.500000	32	36	36	NCBI RefSeq	NCBI Vanessa cardui Annotation Release 100	2022/03/10	15000	13223	1565	na
GCF_029784165.1	PRJNA961728	SAMN33699471	JARQTK000000000.1	representative genome	174621	174621	Wyeomyia smithii	strain=HCP4-BCI-WySm-NY-G18	na	latest	Chromosome	Major	Full	2023/04/19	ASM2978416v1	Rockefeller University	GCA_029784165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/165/GCF_029784165.1_ASM2978416v1	na	na	na	haploid	invertebrate	769230131	768713722	39.000000	3	266	266	NCBI RefSeq	GCF_029784165.1-RS_2023_04	2023/04/25	17568	15029	2099	na
GCF_001853355.1	PRJNA351211	SAMN05727007	MIMC00000000.1	representative genome	174628	174628	Bactrocera latifrons	na	USDA-ARS-PBARC rearing strain	latest	Scaffold	Major	Full	2016/10/25	ASM185335v1	USDA-ARS	GCA_001853355.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/853/355/GCF_001853355.1_ASM185335v1	na	na	na	haploid	invertebrate	462489382	431640330	36.000000	0	3305	3305	NCBI RefSeq	NCBI Bactrocera latifrons Annotation Release 100	2016/10/28	14128	12759	1028	26840430
GCF_001272555.1	PRJNA311229	SAMN03837760	LGHO00000000.1	representative genome	178035	178035	Dufourea novaeangliae	na	0120121106	latest	Scaffold	Major	Full	2015/08/21	ASM127255v1	BGI	GCA_001272555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/272/555/GCF_001272555.1_ASM127255v1	na	na	na	haploid	invertebrate	279505983	277275324	39.500000	0	4178	7790	NCBI RefSeq	NCBI Dufourea novaeangliae Annotation Release 100	2016/02/08	10043	9844	175	na
GCF_014066325.1	PRJNA764244	SAMN15599769	JACEOM000000000.1	representative genome	183418	183418	Apis laboriosa	na	Shangri-la	latest	Scaffold	Major	Full	2020/08/05	ASM1406632v1	Chongqing Normal University	GCA_014066325.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/325/GCF_014066325.1_ASM1406632v1	na	na	na	haploid	invertebrate	226063288	225634118	32.000000	0	4376	4376	NCBI RefSeq	NCBI Apis laboriosa Annotation Release 100	2021/09/24	10919	9783	1034	na
GCF_943737925.1	PRJNA934361	SAMEA12928243	CALSGA000000000.1	representative genome	185578	185578	Anopheles nili	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoNiliSN_F5_01	WELLCOME SANGER INSTITUTE	GCA_943737925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/737/925/GCF_943737925.1_idAnoNiliSN_F5_01	na	na	na	haploid	invertebrate	195220701	195187201	46.000000	3	156	156	NCBI RefSeq	GCF_943737925.1-RS_2023_02	2023/02/14	12354	11009	1224	na
GCF_943734755.1	PRJNA918695	SAMEA12928240	CALSEA000000000.1	representative genome	186751	186751	Anopheles moucheti	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoMoucSN_F20_07	WELLCOME SANGER INSTITUTE	GCA_943734755.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/755/GCF_943734755.1_idAnoMoucSN_F20_07	na	na	na	haploid	invertebrate	271316723	271297023	43.000000	3	345	345	NCBI RefSeq	GCF_943734755.1-RS_2023_02	2023/02/23	14232	11872	1778	na
GCF_905475395.1	PRJNA774319	SAMEA7520372	CAJQGA000000000.1	representative genome	189513	189513	Chrysoperla carnea	na	na	latest	Chromosome	Major	Full	2021/04/15	inChrCarn1.1	WELLCOME SANGER INSTITUTE	GCA_905475395.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/475/395/GCF_905475395.1_inChrCarn1.1	na	na	na	haploid	invertebrate	560232532	560205032	29.000000	6	337	337	NCBI RefSeq	NCBI Chrysoperla carnea Annotation Release 100	2021/10/25	15864	12985	2751	na
GCF_905404315.1	PRJNA880305	SAMEA7523467	CAJQFP000000000.1	representative genome	189913	189913	Leptidea sinapis	na	na	latest	Chromosome	Major	Full	2021/04/15	ilLepSina1.1	WELLCOME SANGER INSTITUTE	GCA_905404315.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/404/315/GCF_905404315.1_ilLepSina1.1	na	na	na	haploid	invertebrate	685583065	685580765	35.500000	48	49	49	NCBI RefSeq	NCBI Leptidea sinapis Annotation Release 100	2022/09/15	15767	12469	2909	na
GCF_029784155.1	PRJNA961685	SAMN33601576	JARQTL000000000.1	representative genome	190385	190385	Uranotaenia lowii	strain=MFRU-FL	na	latest	Chromosome	Major	Full	2023/04/19	ASM2978415v1	Rockefeller University	GCA_029784155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/155/GCF_029784155.1_ASM2978415v1	na	na	na	haploid	invertebrate	1077644186	1075224410	36.000000	3	2014	2014	NCBI RefSeq	GCF_029784155.1-RS_2023_04	2023/04/25	23533	18976	4150	na
GCF_033153115.1	PRJNA1046542	SAMN37359246	JAVQLB000000000.1	representative genome	191078	191078	Saccostrea echinata	ecotype=Australia	AGI-Se365-2	latest	Contig	Major	Full	2023/10/31	CSIRO_AGI_Sech_v1	CSIRO Applied Genomics Initiative	GCA_033153115.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/153/115/GCF_033153115.1_CSIRO_AGI_Sech_v1	na	na	na	haploid	invertebrate	923089651	923089651	33.500000	0	424	424	NCBI RefSeq	GCF_033153115.1-RS_2023_12	2023/12/02	34999	28350	4685	na
GCF_905333055.1	PRJNA795494	SAMEA7523158	CAJOSP000000000.1	representative genome	191418	191418	Maniola jurtina	na	na	latest	Chromosome	Major	Full	2021/03/19	ilManJurt1.1	WELLCOME SANGER INSTITUTE	GCA_905333055.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/333/055/GCF_905333055.1_ilManJurt1.1	na	na	na	haploid	invertebrate	402038846	402035149	37.000000	30	31	31	NCBI RefSeq	NCBI Maniola jurtina Annotation Release 100	2022/01/11	17227	13777	3319	na
GCF_021130785.1	PRJNA801498	SAMN22783162	JAJKGG000000000.2	representative genome	197043	197043	Homalodisca vitripennis	na	AUS2020	latest	Chromosome	Major	Full	2022/01/26	UT_GWSS_2.1	University of Texas at Austin	GCA_021130785.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/130/785/GCF_021130785.1_UT_GWSS_2.1	na	na	na	haploid	invertebrate	2304988238	2304988238	33.000000	9	14903	14903	NCBI RefSeq	NCBI Homalodisca vitripennis Annotation Release 100	2022/01/28	22591	19904	2076	na
GCF_921293095.1	PRJNA802257	SAMEA7521125	CAKLCU000000000.1	representative genome	197161	197161	Ischnura elegans	na	na	latest	Chromosome	Major	Full	2021/12/05	ioIscEleg1.1	WELLCOME SANGER INSTITUTE	GCA_921293095.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/921/293/095/GCF_921293095.1_ioIscEleg1.1	na	na	na	haploid	invertebrate	1722738530	1722658430	38.500000	14	110	110	NCBI RefSeq	NCBI Ischnura elegans Annotation Release 100	2022/02/02	21087	15994	4927	na
GCF_029955315.1	PRJNA1031662	SAMN27777721	JARGXY000000000.1	representative genome	197179	197179	Cylas formicarius	na	icCylForm1	latest	Scaffold	Major	Full	2023/05/08	icCylForm1.1	United States Department of Agriculture	GCA_029955315.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/955/315/GCF_029955315.1_icCylForm1.1	na	na	na	haploid	invertebrate	391099484	391076431	34.500000	0	156	156	NCBI RefSeq	GCF_029955315.1-RS_2023_10	2023/10/31	13412	12016	1245	na
GCF_004354385.1	PRJNA630747	SAMN11037163	SKCT00000000.1	representative genome	198719	198719	Drosophila innubila	na	TH190305	latest	Chromosome	Major	Full	2019/03/19	UK_Dinn_1.0	University of Kansas	GCA_004354385.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/354/385/GCF_004354385.1_UK_Dinn_1.0	na	na	na	haploid	invertebrate	167978031	167963911	36.500000	7	363	363	NCBI RefSeq	NCBI Drosophila innubila Annotation Release 100	2020/05/07	15094	13595	1345	30865231
GCF_010614865.2	PRJNA642917	SAMN13619660	JAADJH000000000.1	representative genome	202533	202533	Stegodyphus dumicola	ecotype=Namibia, Etosha	AA2019	latest	Scaffold	Minor	Full	2020/02/14	ASM1061486v2	None	GCA_010614865.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/614/865/GCF_010614865.2_ASM1061486v2	na	na	na	haploid	invertebrate	2551176228	2551175877	33.500000	0	16518	16518	NCBI RefSeq	NCBI Stegodyphus dumicola Annotation Release 100	2020/07/07	26749	20729	5583	30759892
GCF_912470025.1	PRJNA822380	SAMEA5248726	CAJVVP000000000.1	representative genome	202808	202808	Vespa velutina	na	na	latest	Chromosome	Major	Full	2021/08/14	iVesVel2.1	WELLCOME SANGER INSTITUTE	GCA_912470025.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/912/470/025/GCF_912470025.1_iVesVel2.1	na	na	na	haploid	invertebrate	193976845	193880013	33.000000	25	42	42	NCBI RefSeq	NCBI Vespa velutina Annotation Release 100	2022/04/05	11659	10059	1542	na
GCF_030620025.1	PRJNA1006417	SAMN36764265	JAUTXV000000000.1	representative genome	203993	203993	Pocillopora verrucosa	na	Pver-AG016-CSIRO1	latest	Contig	Major	Full	2023/08/03	CSIRO_AGI_Pver_v1	Rahul Vivek Rane	GCA_030620025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/620/025/GCF_030620025.1_CSIRO_AGI_Pver_v1	na	na	na	haploid	invertebrate	356884395	356884395	38.000000	0	2272	2272	NCBI RefSeq	GCF_030620025.1-RS_2023_08	2023/08/21	32047	26915	2209	na
GCF_011952255.1	PRJNA623919	SAMN14404301	JAAQVK000000000.1	representative genome	207650	207650	Bombus vosnesenskii	na	JDL3184/JDL3185	latest	Scaffold	Major	Full	2020/04/03	Bvos_JDL3184-5_v1.1	University of Alabama	GCA_011952255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/952/255/GCF_011952255.1_Bvos_JDL3184-5_v1.1	na	na	na	haploid	invertebrate	275577952	275576886	38.000000	0	1429	1429	NCBI RefSeq	NCBI Bombus vosnesenskii Annotation Release 100	2020/04/10	13527	11184	1789	na
